<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2013.09.18	132.420	132.847	131.862	132.779	60802	0	1
2013.09.19	132.779	134.943	132.576	134.516	66363	0	1
2013.09.20	134.516	134.734	134.161	134.269	50817	0	1
2013.09.23	134.376	134.383	133.089	133.257	48371	0	1
2013.09.24	133.258	133.999	132.698	133.015	56082	0	1
2013.09.25	133.014	133.554	132.686	133.056	53943	0	1
2013.09.26	133.051	133.932	132.885	133.410	59314	0	1
2013.09.27	133.410	133.533	132.623	132.788	51627	0	1
2013.09.30	131.979	133.228	131.639	133.038	60905	0	1
2013.10.01	133.041	133.479	132.321	132.443	66722	0	1
2013.10.02	132.439	132.570	131.421	132.303	64271	0	1
2013.10.03	132.301	133.205	132.132	132.486	63982	0	1
2013.10.04	132.484	132.687	131.770	132.134	52957	0	1
2013.10.07	131.989	131.990	131.143	131.316	54900	0	1
2013.10.08	131.316	132.034	131.231	131.795	54368	0	1
2013.10.09	131.797	132.178	131.244	131.809	58963	0	1
2013.10.10	131.808	132.961	131.738	132.880	57561	0	1
2013.10.11	132.878	133.594	132.872	133.455	49212	0	1
2013.10.14	133.277	133.825	133.143	133.715	34651	0	1
2013.10.15	133.707	133.727	132.630	133.285	56738	0	1
2013.10.16	133.285	133.804	132.963	133.803	56662	0	1
2013.10.17	133.803	134.042	133.330	133.953	57598	0	1
2013.10.18	133.953	134.181	133.611	133.704	42957	0	1
2013.10.21	134.013	134.369	133.881	134.258	40003	0	1
2013.10.22	134.261	135.503	134.202	135.215	43061	0	1
2013.10.23	135.213	135.276	133.603	134.240	55081	0	1
2013.10.24	134.243	134.788	133.890	134.417	52182	0	1
2013.10.25	134.416	134.523	133.885	134.410	49150	0	1
2013.10.28	134.764	134.930	134.289	134.357	42395	0	1
2013.10.29	134.357	135.172	134.263	134.879	52467	0	1
2013.10.30	134.882	135.449	134.765	135.185	50199	0	1
2013.10.31	135.188	135.245	133.195	133.238	56392	0	1
2013.11.01	133.236	133.414	132.603	132.972	47747	0	1
2013.11.04	133.228	133.351	132.863	133.229	32479	0	1
2013.11.05	133.229	133.233	132.370	132.701	50087	0	1
2013.11.06	132.700	133.725	132.548	133.321	44358	0	1
2013.11.07	133.327	133.526	131.227	131.647	63097	0	1
2013.11.08	131.645	132.542	131.305	132.367	51758	0	1
2013.11.11	132.305	133.148	132.207	133.070	40170	0	1
2013.11.12	133.068	134.008	133.052	133.838	58877	0	1
2013.11.13	133.834	133.938	133.226	133.890	58492	0	1
2013.11.14	133.888	134.845	133.885	134.804	62781	0	1
2013.11.15	134.806	135.311	134.486	135.176	46552	0	1
2013.11.18	135.156	135.333	134.746	134.896	50590	0	1
2013.11.19	134.896	135.940	134.606	135.754	58226	0	1
2013.11.20	135.745	135.750	134.108	134.756	61907	0	1
2013.11.21	134.754	136.549	134.672	136.358	63435	0	1
2013.11.22	136.358	137.330	136.016	137.294	47363	0	1
2013.11.25	137.392	137.983	137.100	137.340	43349	0	1
2013.11.26	137.341	137.674	137.172	137.462	40678	0	1
2013.11.27	137.462	138.832	137.435	138.421	50798	0	1
2013.11.28	138.421	139.393	138.368	139.354	44686	0	1
2013.11.29	139.351	139.703	138.966	139.162	51527	0	1
2013.12.02	139.236	139.701	139.031	139.324	53650	0	1
2013.12.03	139.322	140.021	138.703	139.446	64453	0	1
2013.12.04	139.449	139.602	138.427	139.027	70961	0	1
2013.12.05	139.028	139.565	138.459	139.243	68512	0	1
2013.12.06	139.246	141.043	139.094	141.007	53656	0	1
2013.12.09	141.320	142.025	140.992	141.891	52406	0	1
2013.12.10	141.893	142.166	141.275	141.516	55718	0	1
2013.12.11	141.517	141.623	140.914	141.390	57231	0	1
2013.12.12	141.390	142.524	141.222	142.344	62623	0	1
2013.12.13	142.344	142.822	141.418	141.735	53066	0	1
2013.12.16	141.827	142.119	141.217	141.730	54265	0	1
2013.12.17	141.731	141.950	140.980	141.455	48758	0	1
2013.12.18	141.452	142.897	141.391	142.393	63430	0	1
2013.12.19	142.390	142.573	141.858	142.260	57315	0	1
2013.12.20	142.257	142.737	142.100	142.261	46861	0	1
2013.12.23	142.465	142.752	142.096	142.696	34352	0	1
2013.12.24	142.697	142.877	142.452	142.602	27576	0	1
2013.12.26	143.395	143.894	143.289	143.813	26933	0	1
2013.12.27	143.808	145.684	143.699	144.549	50089	0	1
2013.12.30	144.876	145.165	144.551	144.944	42158	0	1
2013.12.31	144.943	145.137	144.410	145.128	29542	0	1
2014.01.01	144.780	145.125	144.735	144.901	14475	0	8
2014.01.02	144.901	145.007	142.840	143.197	70749	0	1
2014.01.03	143.191	143.269	141.961	142.426	52957	0	1
2014.01.06	142.284	142.775	141.498	142.204	61019	0	1
2014.01.07	142.204	142.609	141.941	142.486	56848	0	1
2014.01.08	142.489	143.161	142.120	142.233	60521	0	1
2014.01.09	142.235	143.033	142.038	142.757	55270	0	1
2014.01.10	142.761	143.048	142.056	142.348	49866	0	1
2014.01.13	142.093	142.107	140.496	141.119	60021	0	1
2014.01.14	141.118	142.626	141.088	142.320	57601	0	1
2014.01.15	142.317	142.589	141.795	142.468	54227	0	1
2014.01.16	142.464	142.907	141.707	142.131	51728	0	1
2014.01.17	142.130	142.159	140.973	141.211	44607	0	1
2014.01.20	140.543	141.462	140.319	141.462	41153	0	1
2014.01.21	141.461	141.855	141.035	141.410	52883	0	1
2014.01.22	141.410	141.923	141.055	141.764	54186	0	1
2014.01.23	141.765	142.412	141.029	141.560	70865	0	1
2014.01.24	141.553	141.768	139.756	139.894	69747	0	1
2014.01.27	140.071	140.693	139.679	140.443	68809	0	1
2014.01.28	140.442	141.252	140.172	140.837	61370	0	1
2014.01.29	140.833	141.247	139.046	139.561	70678	0	1
2014.01.30	139.561	139.946	138.890	139.388	64982	0	1
2014.01.31	139.388	139.500	137.466	137.499	62333	0	1
2014.02.03	137.934	138.102	136.361	136.864	70484	0	1
2014.02.04	136.864	137.539	136.225	137.248	69511	0	1
2014.02.05	137.214	137.578	136.546	137.463	84945	0	1
2014.02.06	137.463	138.822	136.750	138.630	77501	0	1
2014.02.07	138.632	139.603	138.165	139.517	70469	0	1
2014.02.10	139.572	139.788	139.168	139.661	50937	0	1
2014.02.11	139.661	140.300	139.276	139.714	52659	0	1
2014.02.12	139.714	139.963	138.673	139.345	56694	0	1
2014.02.13	139.347	140.060	138.874	139.844	61964	0	1
2014.02.14	139.844	139.974	138.986	139.374	52995	0	1
2014.02.17	139.050	140.006	139.025	139.935	42274	0	1
2014.02.18	139.937	141.032	139.491	140.807	60357	0	1
2014.02.19	140.807	140.869	139.999	140.442	55195	0	1
2014.02.20	140.444	140.663	139.194	140.545	62957	0	1
2014.02.21	140.545	141.263	140.312	140.812	48186	0	1
2014.02.24	141.007	141.036	140.341	140.801	54809	0	1
2014.02.25	140.801	140.964	140.128	140.452	53913	0	1
2014.02.26	140.451	140.784	139.651	140.102	57740	0	1
2014.02.27	140.101	140.219	138.788	139.720	61522	0	1
2014.02.28	139.721	141.115	139.116	140.450	62348	0	1
2014.03.03	139.584	139.877	139.149	139.443	56091	0	1
2014.03.04	139.441	140.575	139.377	140.411	53850	0	1
2014.03.05	140.419	140.779	140.188	140.666	53824	0	1
2014.03.06	140.666	142.992	140.644	142.781	59710	0	1
2014.03.07	142.778	143.788	142.535	143.260	78266	0	1
2014.03.10	143.174	143.615	142.849	143.242	92198	0	1
2014.03.11	143.241	143.438	142.384	142.577	102093	0	1
2014.03.12	142.577	142.980	142.235	142.884	107773	0	1
2014.03.13	142.884	143.379	140.710	141.078	155277	0	1
2014.03.14	141.076	141.506	140.445	141.005	127169	0	1
2014.03.17	140.970	141.978	140.891	141.859	105077	0	1
2014.03.18	141.857	141.933	140.738	141.272	115040	0	1
2014.03.19	141.272	141.922	141.062	141.420	120430	0	1
2014.03.20	141.420	141.726	140.817	140.997	112314	0	1
2014.03.21	140.996	141.292	140.437	141.069	74714	0	1
2014.03.24	141.157	141.886	140.721	141.365	99048	0	1
2014.03.25	141.364	141.593	140.692	141.441	102178	0	1
2014.03.26	141.440	141.453	140.270	140.498	98933	0	1
2014.03.27	140.501	141.035	140.178	140.289	114552	0	1
2014.03.28	140.290	141.644	139.960	141.375	88254	0	1
2014.03.31	141.498	142.602	141.317	142.167	108219	0	1
2014.04.01	142.168	143.063	142.004	142.957	89146	0	1
2014.04.02	142.949	143.474	142.722	142.993	86617	0	1
2014.04.03	142.986	143.442	142.297	142.575	96250	0	1
2014.04.04	142.568	142.599	141.378	141.498	102984	0	1
2014.04.07	141.587	141.892	141.119	141.637	72353	0	1
2014.04.08	141.639	141.641	140.080	140.622	139911	0	1
2014.04.09	140.621	141.494	140.451	141.464	129213	0	1
2014.04.10	141.469	141.552	140.597	140.797	81747	0	1
2014.04.11	140.798	141.556	140.643	141.103	75871	0	1
2014.04.14	140.486	140.922	140.432	140.800	67998	0	1
2014.04.15	140.800	140.902	140.230	140.698	74948	0	1
2014.04.16	140.699	141.765	140.679	141.290	64200	0	1
2014.04.17	141.294	141.624	140.985	141.495	54104	0	1
2014.04.18	141.497	141.652	141.369	141.403	16109	0	1
2014.04.21	141.688	141.820	141.404	141.619	28720	0	1
2014.04.22	141.613	141.771	141.211	141.697	49647	0	1
2014.04.23	141.699	141.996	141.183	141.616	55551	0	1
2014.04.24	141.613	141.790	141.046	141.496	60993	0	1
2014.04.25	141.475	141.746	141.033	141.345	51763	0	1
2014.04.28	141.299	142.145	140.989	142.014	60661	0	1
2014.04.29	142.013	142.473	141.585	141.666	52537	0	1
2014.04.30	141.670	142.135	141.125	141.768	67546	0	1
2014.05.01	141.769	142.011	141.679	141.855	38848	0	1
2014.05.02	141.854	142.402	141.646	141.717	66945	0	1
2014.05.05	141.778	141.799	141.285	141.717	37548	0	1
2014.05.06	141.718	142.090	141.356	141.693	64532	0	1
2014.05.07	141.703	142.005	141.151	141.704	97666	0	1
2014.05.08	141.698	142.366	140.528	140.627	90222	0	1
2014.05.09	140.632	140.804	139.885	140.133	63037	0	1
2014.05.12	140.191	140.631	140.132	140.560	52263	0	1
2014.05.13	140.559	140.944	139.987	140.136	69926	0	1
2014.05.14	140.125	140.273	139.459	139.616	56461	0	1
2014.05.15	139.611	139.861	138.972	139.208	63799	0	1
2014.05.16	139.209	139.436	138.776	138.993	60153	0	1
2014.05.19	139.131	139.262	138.613	139.133	61989	0	3
2014.05.20	139.134	139.305	138.540	138.771	59709	0	3
2014.05.21	138.769	138.925	138.140	138.773	70870	0	1
2014.05.22	138.774	139.121	138.639	138.958	61873	0	1
