<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.06.01	1.06549	1.07372	1.06219	1.06304	121933	110180932000	34
2016.06.02	1.06306	1.06381	1.05858	1.06073	108957	102189053000	51
2016.06.03	1.06071	1.06146	1.05243	1.05847	114096	103374756698	51
2016.06.06	1.05977	1.06623	1.05605	1.06619	104667	99005884000	51
2016.06.07	1.06619	1.07369	1.06404	1.06843	102715	91300527000	51
2016.06.08	1.06842	1.07153	1.05232	1.05697	111757	102323927000	34
2016.06.09	1.05700	1.05722	1.04066	1.04439	116836	105885412000	16
2016.06.10	1.04438	1.04748	1.04122	1.04489	96706	89912285000	51
2016.06.13	1.04543	1.04910	1.04458	1.04753	107274	91585341000	35
2016.06.14	1.04753	1.05276	1.04590	1.05179	111703	103237382000	34
2016.06.15	1.05179	1.05453	1.04534	1.04678	119321	110465280000	51
2016.06.16	1.04680	1.04977	1.04147	1.04502	134483	120762393000	51
2016.06.17	1.04505	1.04908	1.04400	1.04548	104431	97520087000	36
2016.06.20	1.04775	1.05003	1.04531	1.04872	92267	85028722000	51
2016.06.21	1.04871	1.05144	1.04458	1.04578	88531	78092094000	34
2016.06.22	1.04579	1.04811	1.04400	1.04785	87635	88849128000	51
2016.06.23	1.04784	1.05287	1.04334	1.05040	105103	95394880000	51
2016.06.24	1.05067	1.05191	1.04192	1.04493	172344	146817436819	51
2016.06.27	1.04638	1.05076	1.04457	1.04719	135378	113592407000	51
2016.06.28	1.04719	1.04971	1.04477	1.04553	99532	85449988000	51
2016.06.29	1.04558	1.04750	1.04300	1.04673	102338	93462570000	51
2016.06.30	1.04674	1.04973	1.04220	1.04346	120494	99431755000	51
2016.07.01	1.04348	1.04650	1.04121	1.04493	82474	71341002000	51
2016.07.04	1.03907	1.04607	1.03891	1.04276	73285	61887767000	51
2016.07.05	1.04272	1.04601	1.04050	1.04351	103667	84594752000	51
2016.07.06	1.04350	1.05474	1.04239	1.05394	129890	111812522000	51
2016.07.07	1.05399	1.05480	1.03360	1.03603	121785	104271815000	51
2016.07.08	1.03597	1.03767	1.03098	1.03446	99748	78752568000	51
2016.07.11	1.03553	1.04456	1.03493	1.04207	96075	75956952000	51
2016.07.12	1.04204	1.04693	1.04095	1.04444	109791	96394929000	51
2016.07.13	1.04443	1.04831	1.04216	1.04366	111686	101454592000	51
2016.07.14	1.04366	1.06259	1.04333	1.06135	117120	103570253000	51
2016.07.15	1.06138	1.06992	1.06097	1.06416	104433	96118335000	51
2016.07.18	1.07194	1.07520	1.06600	1.07349	83492	76259747000	34
2016.07.19	1.07346	1.07690	1.06261	1.06510	98068	89784816000	47
2016.07.20	1.06511	1.07295	1.06082	1.07066	85336	82219535000	39
2016.07.21	1.07068	1.07525	1.06887	1.06904	104223	92604317000	51
2016.07.22	1.06904	1.07248	1.06543	1.06565	81899	70107724000	51
2016.07.25	1.06703	1.07246	1.06532	1.06704	79606	69464337000	51
2016.07.26	1.06694	1.06958	1.06221	1.06322	92430	77283165000	34
2016.07.27	1.06322	1.07219	1.05702	1.05971	116676	107310878000	51
2016.07.28	1.05973	1.06332	1.05660	1.05939	88818	73992764000	51
2016.07.29	1.05942	1.06238	1.05169	1.05335	97975	80569227810	34
2016.08.01	1.05499	1.05547	1.04895	1.04965	78572	68799039000	37
2016.08.02	1.04965	1.05378	1.04365	1.05238	106771	95169253709	51
2016.08.03	1.05236	1.06167	1.05170	1.06067	96154	90108842000	51
2016.08.04	1.06071	1.06343	1.05864	1.06294	98466	92033144000	51
2016.08.05	1.06292	1.06771	1.06020	1.06641	90058	78669961000	51
2016.08.08	1.06826	1.07414	1.06770	1.07110	75598	69402714000	34
2016.08.09	1.07110	1.07410	1.06799	1.06919	77662	70784993000	34
2016.08.10	1.06922	1.07118	1.05312	1.05948	100327	82389376000	34
2016.08.11	1.05945	1.06976	1.05489	1.06737	89756	78123202000	51
2016.08.12	1.06737	1.06834	1.06154	1.06215	85052	83669702000	51
2016.08.15	1.06374	1.06716	1.06233	1.06302	72829	66071829000	51
2016.08.16	1.06302	1.06510	1.05061	1.05497	113350	102376827000	51
2016.08.17	1.05495	1.05789	1.05364	1.05402	105907	104863460000	51
2016.08.18	1.05401	1.05760	1.05121	1.05441	106507	104869429000	34
2016.08.19	1.05437	1.05453	1.04731	1.04793	85198	80165647000	51
2016.08.22	1.04897	1.05249	1.04097	1.04735	93872	86116099000	34
2016.08.23	1.04736	1.04869	1.04156	1.04568	90343	82840473000	51
2016.08.24	1.04567	1.04662	1.03978	1.04001	97569	84873182000	47
2016.08.25	1.04010	1.04382	1.03907	1.04382	76656	62579298000	51
2016.08.26	1.04382	1.04648	1.04111	1.04363	105690	86277277000	51
2016.08.29	1.04461	1.04553	1.04183	1.04343	89809	73069488000	51
2016.08.30	1.04343	1.04513	1.03846	1.03964	85114	70532382000	51
2016.08.31	1.03969	1.03990	1.03476	1.03719	97796	68363426000	51
2016.09.01	1.03719	1.03984	1.03435	1.03645	103417	79308810000	51
2016.09.02	1.03648	1.03844	1.03317	1.03598	105513	78053623000	50
2016.09.05	1.03735	1.03855	1.03524	1.03749	78030	60399967000	51
2016.09.06	1.03751	1.04321	1.03428	1.03680	105193	85514876000	51
2016.09.07	1.03678	1.03679	1.02612	1.02945	101598	64336765000	48
2016.09.08	1.02945	1.03678	1.02702	1.03269	111600	89152741000	51
2016.09.09	1.03269	1.03456	1.02723	1.02723	100596	78528889000	34
2016.09.12	1.02939	1.03016	1.02651	1.02771	109379	82823529000	41
2016.09.13	1.02769	1.03083	1.02530	1.02991	117123	97387194000	51
2016.09.14	1.02991	1.03132	1.02342	1.02709	111100	100485344000	51
2016.09.15	1.02705	1.02918	1.02394	1.02535	129391	85858854000	51
2016.09.16	1.02539	1.03097	1.02529	1.03028	103883	77670140131	51
2016.09.19	1.03008	1.03371	1.02978	1.03248	81724	64243795000	51
2016.09.20	1.03249	1.03289	1.02651	1.03263	90304	101037560000	48
2016.09.21	1.03266	1.04020	1.03084	1.03895	126323	118705917000	34
2016.09.22	1.03897	1.04632	1.03666	1.04560	97186	84378010000	34
2016.09.23	1.04565	1.05408	1.04525	1.04974	102132	90225625000	34
2016.09.26	1.05214	1.05369	1.04833	1.04937	86276	89834090148	34
2016.09.27	1.04937	1.05199	1.04670	1.04979	111938	83880552000	47
2016.09.28	1.04979	1.05832	1.04966	1.05695	113783	104163800998	37
2016.09.29	1.05697	1.05809	1.05111	1.05234	133888	108661196000	39
2016.09.30	1.05234	1.05369	1.04695	1.05090	117614	95571440000	43
2016.10.03	1.05116	1.05663	1.05102	1.05463	86089	70512180000	40
2016.10.04	1.05463	1.05928	1.05063	1.05785	117763	91753834000	51
2016.10.05	1.05785	1.06321	1.05775	1.06229	111011	89896233000	40
2016.10.06	1.06227	1.06330	1.05711	1.05830	97608	83371950000	34
2016.10.07	1.05830	1.06356	1.05722	1.05825	128676	101088275000	43
2016.10.10	1.05963	1.06765	1.05882	1.06505	75891	64721756000	51
2016.10.11	1.06508	1.06980	1.06488	1.06750	116388	97005651000	51
2016.10.12	1.06750	1.07389	1.06694	1.07103	113566	103837772927	51
2016.10.13	1.07104	1.07267	1.06557	1.06626	94836	84891204736	42
2016.10.14	1.06625	1.07619	1.06526	1.07375	96392	92521453741	51
2016.10.17	1.07398	1.07417	1.06186	1.06424	91217	81742829846	51
2016.10.18	1.06424	1.06893	1.06262	1.06532	90629	75728027819	51
2016.10.19	1.06531	1.06841	1.06225	1.06673	94897	86277559105	51
2016.10.20	1.06673	1.06924	1.05885	1.06045	96522	83195230227	51
2016.10.21	1.06046	1.06621	1.05998	1.05998	79857	64453828800	47
2016.10.24	1.06268	1.06808	1.06147	1.06733	73640	58577635752	46
2016.10.25	1.06733	1.06997	1.06393	1.06633	91054	77137907363	51
2016.10.26	1.06630	1.07538	1.06384	1.06838	105985	65865799712	51
2016.10.27	1.06838	1.06972	1.06434	1.06503	119760	111844536596	36
2016.10.28	1.06501	1.06613	1.05804	1.05804	130342	117916141868	51
2016.10.31	1.06001	1.06495	1.05987	1.06287	95272	85703541523	42
2016.11.01	1.06285	1.07015	1.05913	1.06078	123255	100813932241	34
2016.11.02	1.06075	1.06134	1.04819	1.05035	127462	109910537306	34
2016.11.03	1.05033	1.05291	1.04632	1.04822	114874	104215819091	34
2016.11.04	1.04821	1.05119	1.04654	1.04681	113744	107211421890	40
2016.11.07	1.04839	1.05384	1.04727	1.05148	109485	89512288519	34
2016.11.08	1.05150	1.05235	1.04706	1.05052	108280	99374136034	51
2016.11.09	1.05052	1.05295	1.03614	1.04912	238254	210520628257	34
