<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.11.05	114.552	114.977	114.265	114.558	79022	0	1
2020.11.06	114.556	115.062	114.377	114.807	76434	0	1
2020.11.09	114.805	116.102	114.761	115.182	96105	0	1
2020.11.10	115.182	115.361	114.835	115.030	84123	0	1
2020.11.11	115.027	115.213	114.702	114.988	58485	0	1
2020.11.12	114.990	115.343	114.712	114.872	58916	0	1
2020.11.13	114.873	114.967	114.494	114.619	52095	0	1
2020.11.16	114.756	115.025	114.463	114.568	62710	0	1
2020.11.17	114.566	114.662	114.249	114.303	57362	0	1
2020.11.18	114.303	114.310	113.785	113.936	59389	0	1
2020.11.19	113.934	114.111	113.766	113.937	67875	0	1
2020.11.20	113.933	114.195	113.791	113.985	50995	0	1
2020.11.23	114.004	114.613	113.912	114.550	57790	0	1
2020.11.24	114.550	114.868	114.164	114.723	67833	0	1
2020.11.25	114.720	115.017	114.218	114.946	61144	0	1
2020.11.26	114.946	115.103	114.636	114.999	42574	0	1
2020.11.27	115.005	115.060	114.560	114.984	47687	0	1
2020.11.30	115.113	115.640	114.625	114.837	64079	0	1
2020.12.01	114.836	115.994	114.810	115.942	60019	0	1
2020.12.02	115.940	116.807	115.871	116.744	63786	0	1
2020.12.03	116.740	116.927	116.241	116.547	59654	0	1
2020.12.04	116.548	117.041	116.475	116.810	59677	0	1
2020.12.07	116.830	117.164	116.569	116.744	64536	0	1
2020.12.08	116.743	117.237	116.676	117.176	57778	0	1
2020.12.09	117.176	117.433	117.024	117.238	53979	0	1
2020.12.10	117.239	117.759	117.189	117.587	65290	0	1
2020.12.11	117.585	117.585	116.647	116.937	55711	0	1
2020.12.14	116.995	117.455	116.848	117.290	59440	0	1
2020.12.15	117.290	117.602	116.889	117.035	52794	0	1
2020.12.16	117.035	117.103	116.664	116.859	62823	0	1
2020.12.17	116.859	116.932	116.386	116.574	59938	0	1
2020.12.18	116.574	117.175	116.554	116.967	54918	0	1
2020.12.21	116.812	117.069	116.427	116.681	81007	0	1
2020.12.22	116.681	116.912	116.309	116.588	62199	0	1
2020.12.23	116.589	116.662	116.163	116.613	56740	0	1
2020.12.24	116.613	116.788	116.225	116.298	35977	0	1
2020.12.28	116.373	116.840	116.149	116.760	51840	0	1
2020.12.29	116.760	117.282	116.755	117.123	35835	0	4
2020.12.30	117.124	117.254	116.483	116.966	60621	0	1
2020.12.31	116.966	117.199	116.589	116.614	47836	0	1
2021.01.04	116.903	117.308	116.448	117.024	68879	0	1
2021.01.05	117.024	117.135	116.742	116.918	64627	0	1
2021.01.06	116.918	117.493	116.798	117.319	87971	0	1
2021.01.07	117.317	117.517	116.992	117.262	72474	0	1
2021.01.08	117.266	117.587	117.048	117.434	80932	0	1
2021.01.11	117.262	117.396	116.856	117.047	64438	0	1
